# Every fact this catalog acts on, and which inputs decided it. See docs/FACTS.md.
# GENERATED by cmd/gen-gcp. Do not hand-edit.
# A source prefixed ! said the opposite and was overruled.
#
# type	path	fact	value	sources
gcp.backendauthenticationconfig		create_url	projects/{{project}}/locations/{{location}}/backendAuthenticationConfigs?backendAuthenticationConfigId={{name}}	mm
gcp.backendauthenticationconfig		create_verb	POST	discovery
gcp.backendauthenticationconfig		delete_await	longrunning	discovery
gcp.backendauthenticationconfig		delete_url	projects/{{project}}/locations/{{location}}/backendAuthenticationConfigs/{{name}}	mm
gcp.backendauthenticationconfig		lock_field	none	default
gcp.backendauthenticationconfig		patch_one_field	false	default
gcp.backendauthenticationconfig		setters	none	default
gcp.backendauthenticationconfig		timeout	1200	default
gcp.backendauthenticationconfig		update_await	longrunning	discovery
gcp.backendauthenticationconfig		update_mask	query	mm
gcp.backendauthenticationconfig		update_verb	PATCH	mm
gcp.backendauthenticationconfig	clientCertificate	immutable	true	mm
gcp.backendauthenticationconfig	createTime	output	true	discovery+mm
gcp.backendauthenticationconfig	etag	output	true	discovery
gcp.backendauthenticationconfig	name	immutable	true	mm
gcp.backendauthenticationconfig	name	required	true	mm
gcp.backendauthenticationconfig	trustConfig	immutable	true	mm
gcp.backendauthenticationconfig	updateTime	output	true	discovery+mm
gcp.backendbucket		clear_before_delete	none	default
gcp.backendbucket		create_await	compute_operation	discovery
gcp.backendbucket		create_url	projects/{{project}}/global/backendBuckets	mm
gcp.backendbucket		create_verb	POST	discovery
gcp.backendbucket		delete_await	compute_operation	discovery
gcp.backendbucket		delete_url	projects/{project}/global/backendBuckets/{backendBucket}	discovery
gcp.backendbucket		lock_field	none	default
gcp.backendbucket		patch_one_field	false	default
gcp.backendbucket		setters	none	default
gcp.backendbucket		timeout	600	default
gcp.backendbucket		update_await	compute_operation	discovery
gcp.backendbucket		update_mask	none	discovery
gcp.backendbucket		update_verb	PATCH	discovery
gcp.backendbucket	bucketName	required	true	mm
gcp.backendbucket	cdnPolicy.signedUrlKeyNames	output	true	discovery
gcp.backendbucket	creationTimestamp	output	true	discovery+mm
gcp.backendbucket	edgeSecurityPolicy	equivalence	self_link	mm
gcp.backendbucket	edgeSecurityPolicy	output	true	discovery
gcp.backendbucket	id	output	true	discovery
gcp.backendbucket	kind	output	true	discovery
gcp.backendbucket	name	immutable	true	mm
gcp.backendbucket	name	required	true	mm
gcp.backendbucket	params	immutable	true	mm
gcp.backendbucket	params	input_only	true	discovery+mm
gcp.backendbucket	params.resourceManagerTags	immutable	true	mm
gcp.backendbucket	params.resourceManagerTags	input_only	true	mm
gcp.backendbucket	region	output	true	discovery
gcp.backendbucket	selfLink	output	true	discovery
gcp.backendbucket	usedBy	output	true	discovery
gcp.backendbucket	usedBy[].reference	output	true	discovery
gcp.backendservice		clear_before_delete	none	default
gcp.backendservice		create_await	compute_operation	discovery
gcp.backendservice		create_url	projects/{{project}}/global/backendServices	mm
gcp.backendservice		create_verb	POST	discovery
gcp.backendservice		delete_await	compute_operation	discovery
gcp.backendservice		delete_url	projects/{project}/global/backendServices/{backendService}	discovery
gcp.backendservice		lock_field	fingerprint	discovery
gcp.backendservice		patch_one_field	false	default
gcp.backendservice		setters	none	default
gcp.backendservice		timeout	600	default
gcp.backendservice		update_await	compute_operation	discovery
gcp.backendservice		update_mask	none	discovery
gcp.backendservice		update_verb	PATCH	discovery
gcp.backendservice	backends	unordered	true	mm
gcp.backendservice	backends[].customMetrics[].dryRun	required	true	mm
gcp.backendservice	backends[].customMetrics[].name	required	true	mm
gcp.backendservice	backends[].group	equivalence	self_link	mm
gcp.backendservice	backends[].group	required	true	mm
gcp.backendservice	cdnPolicy.bypassCacheOnRequestHeaders[].headerName	required	true	mm
gcp.backendservice	cdnPolicy.cacheKeyPolicy.queryStringBlacklist	unordered	true	mm
gcp.backendservice	cdnPolicy.cacheKeyPolicy.queryStringWhitelist	unordered	true	mm
gcp.backendservice	cdnPolicy.signedUrlKeyNames	output	true	discovery
gcp.backendservice	consistentHash.httpCookie.ttl.seconds	required	true	mm
gcp.backendservice	creationTimestamp	output	true	discovery+mm
gcp.backendservice	customMetrics[].dryRun	required	true	mm
gcp.backendservice	customMetrics[].name	required	true	mm
gcp.backendservice	customRequestHeaders	unordered	true	mm
gcp.backendservice	customResponseHeaders	unordered	true	mm
gcp.backendservice	edgeSecurityPolicy	equivalence	self_link	mm
gcp.backendservice	edgeSecurityPolicy	output	true	discovery
gcp.backendservice	fingerprint	output	true	mm
gcp.backendservice	healthChecks	unordered	true	mm
gcp.backendservice	iap.enabled	required	true	mm
gcp.backendservice	iap.oauth2ClientId	input_only	true	mm
gcp.backendservice	iap.oauth2ClientId	sensitive	true	mm
gcp.backendservice	iap.oauth2ClientSecret	input_only	true	mm
gcp.backendservice	iap.oauth2ClientSecret	sensitive	true	mm
gcp.backendservice	iap.oauth2ClientSecretSha256	output	true	discovery+mm
gcp.backendservice	iap.oauth2ClientSecretSha256	sensitive	true	mm
gcp.backendservice	id	output	true	discovery+mm
gcp.backendservice	kind	output	true	discovery
gcp.backendservice	localityLbPolicies[].customPolicy.name	required	true	mm
gcp.backendservice	localityLbPolicies[].policy.name	required	true	mm
gcp.backendservice	logConfig.loggingHttpRequestHeaders[].headerName	required	true	mm
gcp.backendservice	logConfig.loggingHttpResponseHeaders[].headerName	required	true	mm
gcp.backendservice	maxStreamDuration.seconds	required	true	mm
gcp.backendservice	name	immutable	true	mm
gcp.backendservice	name	required	true	mm
gcp.backendservice	outlierDetection.baseEjectionTime.seconds	required	true	mm
gcp.backendservice	outlierDetection.interval.seconds	required	true	mm
gcp.backendservice	params	immutable	true	mm
gcp.backendservice	params	input_only	true	discovery+mm
gcp.backendservice	params.resourceManagerTags	immutable	true	mm
gcp.backendservice	params.resourceManagerTags	input_only	true	mm
gcp.backendservice	region	output	true	discovery
gcp.backendservice	securityPolicy	equivalence	self_link	mm
gcp.backendservice	securityPolicy	output	true	discovery
gcp.backendservice	securitySettings.awsV4Authentication.accessKey	input_only	true	mm
gcp.backendservice	securitySettings.awsV4Authentication.accessKey	sensitive	true	mm
gcp.backendservice	securitySettings.clientTlsPolicy	equivalence	self_link	mm
gcp.backendservice	selfLink	output	true	discovery
gcp.backendservice	strongSessionAffinityCookie.ttl.seconds	required	true	mm
gcp.backendservice	usedBy	output	true	discovery
gcp.backendservice	usedBy[].reference	output	true	discovery
gcp.backuprun		clear_before_delete	none	default
gcp.backuprun		create_await	compute_operation	discovery
gcp.backuprun		create_url	projects/{project}/instances/{instance}/backupRuns	discovery
gcp.backuprun		create_verb	POST	discovery
gcp.backuprun		delete_await	compute_operation	discovery
gcp.backuprun		delete_url	projects/{project}/instances/{instance}/backupRuns/{id}	discovery
gcp.backuprun		lock_field	none	default
gcp.backuprun		patch_one_field	false	default
gcp.backuprun		setters	none	default
gcp.backuprun		timeout	600	default
gcp.backuprun		update_await	none	default
gcp.backuprun		update_mask	none	default
gcp.backuprun		update_verb	none	default
gcp.backuprun	databaseVersion	output	true	discovery
gcp.backuprun	maxChargeableBytes	output	true	discovery
gcp.backupschedule		clear_before_delete	none	default
gcp.backupschedule		create_await	none	discovery
gcp.backupschedule		create_url	projects/{{project}}/databases/{{database}}/backupSchedules	mm
gcp.backupschedule		create_verb	POST	discovery
gcp.backupschedule		delete_await	none	discovery
gcp.backupschedule		delete_url	projects/{{project}}/databases/{{database}}/backupSchedules/{{name}}	mm
gcp.backupschedule		lock_field	none	default
gcp.backupschedule		patch_one_field	false	default
gcp.backupschedule		setters	none	default
gcp.backupschedule		timeout	60	default
gcp.backupschedule		update_await	none	discovery
gcp.backupschedule		update_mask	query	mm
gcp.backupschedule		update_verb	PATCH	mm
gcp.backupschedule	createTime	output	true	discovery
gcp.backupschedule	dailyRecurrence	immutable	true	mm
gcp.backupschedule	database	immutable	true	mm
gcp.backupschedule	database	required	true	mm
gcp.backupschedule	name	immutable	true	mm
gcp.backupschedule	name	output	true	discovery+mm
gcp.backupschedule	retention	required	true	mm
gcp.backupschedule	updateTime	output	true	discovery
gcp.backupschedule	weeklyRecurrence	immutable	true	mm
gcp.bigquery.job		clear_before_delete	none	default
gcp.bigquery.job		create_await	none	discovery
gcp.bigquery.job		create_url	projects/{{project}}/jobs	mm
gcp.bigquery.job		create_verb	POST	discovery
gcp.bigquery.job		delete_await	none	discovery
gcp.bigquery.job		delete_url	projects/{{project}}/jobs/{{job_id}}/delete	discovery
gcp.bigquery.job		lock_field	none	default
gcp.bigquery.job		patch_one_field	false	default
gcp.bigquery.job		setters	none	default
gcp.bigquery.job		timeout	60	default
gcp.bigquery.job		update_await	none	default
gcp.bigquery.job		update_mask	none	default
gcp.bigquery.job		update_verb	none	default
gcp.bigquery.job	configuration	required	true	mm
gcp.bigquery.job	configuration.copy.destinationEncryptionConfiguration.kmsKeyName	required	true	mm
gcp.bigquery.job	configuration.copy.destinationTable.tableId	equivalence	self_link	mm
gcp.bigquery.job	configuration.copy.destinationTable.tableId	required	true	mm
gcp.bigquery.job	configuration.copy.sourceTables	required	true	mm
gcp.bigquery.job	configuration.copy.sourceTables[].tableId	equivalence	self_link	mm
gcp.bigquery.job	configuration.copy.sourceTables[].tableId	required	true	mm
gcp.bigquery.job	configuration.extract.destinationUris	required	true	mm
gcp.bigquery.job	configuration.extract.sourceModel.datasetId	required	true	mm
gcp.bigquery.job	configuration.extract.sourceModel.modelId	required	true	mm
gcp.bigquery.job	configuration.extract.sourceModel.projectId	required	true	mm
gcp.bigquery.job	configuration.extract.sourceTable.tableId	equivalence	self_link	mm
gcp.bigquery.job	configuration.extract.sourceTable.tableId	required	true	mm
gcp.bigquery.job	configuration.jobType	output	true	discovery+mm
gcp.bigquery.job	configuration.load.destinationEncryptionConfiguration.kmsKeyName	required	true	mm
gcp.bigquery.job	configuration.load.destinationTable	required	true	mm
gcp.bigquery.job	configuration.load.destinationTable.tableId	equivalence	self_link	mm
gcp.bigquery.job	configuration.load.destinationTable.tableId	required	true	mm
gcp.bigquery.job	configuration.load.hivePartitioningOptions.fields	output	true	discovery
gcp.bigquery.job	configuration.load.sourceUris	required	true	mm
gcp.bigquery.job	configuration.load.timePartitioning.type	required	true	mm
gcp.bigquery.job	configuration.query.connectionProperties[].key	required	true	mm
gcp.bigquery.job	configuration.query.connectionProperties[].value	required	true	mm
gcp.bigquery.job	configuration.query.defaultDataset.datasetId	equivalence	self_link	mm
gcp.bigquery.job	configuration.query.defaultDataset.datasetId	required	true	mm
gcp.bigquery.job	configuration.query.destinationEncryptionConfiguration.kmsKeyName	required	true	mm
gcp.bigquery.job	configuration.query.destinationTable.tableId	equivalence	self_link	mm
gcp.bigquery.job	configuration.query.destinationTable.tableId	required	true	mm
gcp.bigquery.job	configuration.query.query	required	true	mm
gcp.bigquery.job	configuration.query.systemVariables	output	true	discovery
gcp.bigquery.job	configuration.query.systemVariables.types	output	true	discovery
gcp.bigquery.job	configuration.query.systemVariables.values	output	true	discovery
gcp.bigquery.job	etag	output	true	discovery
gcp.bigquery.job	id	output	true	discovery
gcp.bigquery.job	jobCreationReason	output	true	discovery
gcp.bigquery.job	jobCreationReason.code	output	true	discovery
gcp.bigquery.job	jobReference.jobId	required	true	mm
gcp.bigquery.job	kind	output	true	discovery
gcp.bigquery.job	principal_subject	output	true	discovery
gcp.bigquery.job	selfLink	output	true	discovery
gcp.bigquery.job	statistics	output	true	discovery
gcp.bigquery.job	statistics.completionRatio	output	true	discovery
gcp.bigquery.job	statistics.copy	output	true	discovery
gcp.bigquery.job	statistics.copy.copiedLogicalBytes	output	true	discovery
gcp.bigquery.job	statistics.copy.copiedRows	output	true	discovery
gcp.bigquery.job	statistics.copy.remoteDestinationRegion	output	true	discovery
gcp.bigquery.job	statistics.creationTime	output	true	discovery
gcp.bigquery.job	statistics.dataMaskingStatistics	output	true	discovery
gcp.bigquery.job	statistics.edition	output	true	discovery
gcp.bigquery.job	statistics.endTime	output	true	discovery
gcp.bigquery.job	statistics.extract	output	true	discovery
gcp.bigquery.job	statistics.extract.destinationUriFileCounts	output	true	discovery
gcp.bigquery.job	statistics.extract.inputBytes	output	true	discovery
gcp.bigquery.job	statistics.extract.timeline	output	true	discovery
gcp.bigquery.job	statistics.finalExecutionDurationMs	output	true	discovery
gcp.bigquery.job	statistics.globalQueryRemoteRegions	output	true	discovery
gcp.bigquery.job	statistics.load	output	true	discovery
gcp.bigquery.job	statistics.load.badRecords	output	true	discovery
gcp.bigquery.job	statistics.load.inputFileBytes	output	true	discovery
gcp.bigquery.job	statistics.load.inputFiles	output	true	discovery
gcp.bigquery.job	statistics.load.outputBytes	output	true	discovery
gcp.bigquery.job	statistics.load.outputRows	output	true	discovery
gcp.bigquery.job	statistics.load.timeline	output	true	discovery
gcp.bigquery.job	statistics.numChildJobs	output	true	discovery
gcp.bigquery.job	statistics.parentGlobalQueryJob	output	true	discovery
gcp.bigquery.job	statistics.parentJobId	output	true	discovery
gcp.bigquery.job	statistics.query	output	true	discovery
gcp.bigquery.job	statistics.query.biEngineStatistics	output	true	discovery
gcp.bigquery.job	statistics.query.biEngineStatistics.accelerationMode	output	true	discovery
gcp.bigquery.job	statistics.query.biEngineStatistics.biEngineMode	output	true	discovery
gcp.bigquery.job	statistics.query.biEngineStatistics.biEngineReasons[].code	output	true	discovery
gcp.bigquery.job	statistics.query.biEngineStatistics.biEngineReasons[].message	output	true	discovery
gcp.bigquery.job	statistics.query.billingTier	output	true	discovery
gcp.bigquery.job	statistics.query.cacheHit	output	true	discovery
gcp.bigquery.job	statistics.query.dclTargetDataset	output	true	discovery
gcp.bigquery.job	statistics.query.dclTargetTable	output	true	discovery
gcp.bigquery.job	statistics.query.dclTargetView	output	true	discovery
gcp.bigquery.job	statistics.query.ddlAffectedRowAccessPolicyCount	output	true	discovery
gcp.bigquery.job	statistics.query.ddlDestinationTable	output	true	discovery
gcp.bigquery.job	statistics.query.ddlOperationPerformed	output	true	discovery
gcp.bigquery.job	statistics.query.ddlTargetDataset	output	true	discovery
gcp.bigquery.job	statistics.query.ddlTargetRoutine	output	true	discovery
gcp.bigquery.job	statistics.query.ddlTargetRowAccessPolicy	output	true	discovery
gcp.bigquery.job	statistics.query.ddlTargetTable	output	true	discovery
gcp.bigquery.job	statistics.query.dmlStats	output	true	discovery
gcp.bigquery.job	statistics.query.dmlStats.deletedRowCount	output	true	discovery
